,paper_id,section,chunk_id,text,title,url,assigned_phase,year
890,PMC6746706,introduction,1,environment for 35 days aboard the international space station ( iss ) to determine whether the space environment induces oxidative damage on ocular structure and to characterize gene expression profiles of mouse retina exposed to spaceflight.,"Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
891,PMC6746706,methods,0,"methods flight and control conditions spacex successfully launched the 12th commercial resupply service ( crs - 12 ) payload at the kennedy space center ( ksc ) on a 35 - day mission in august, 2017. 10 - week - old male c57bl / 6 mice ( n = 20 ) ( jackson laboratories, inc. bar harbor, me ) were flown for nasa ’ s ninth rodent research experiment ( rr - 9 ). the mice lived in nasa ’ s rodent habitats ( rh ) aboard iss for 35 days before returning to earth via spacex ’ s dragon capsule. all mice were maintained at an ambient temperature of 26 – 28 °c with a 12 - h light / dark cycle during the flight. gc mice were placed into the same housing hardware used in flight, and environmental parameters such as temperature and carbon dioxide ( co 2 ) levels were matched as closely as possible based on telemetry data. gc mice were fed the same special nasa food bar diet as the space flown mice. all mice received the same ad libitum access to food and water. the study followed the recommendations in the guide for the care and use of laboratory animals of the national institutes of health ( nih ) and was approved by the institutional animal care and use committee ( iacuc ) of loma linda university ( llu ) and the national aeronautics and space administration ( nasa ). post - flight evaluation of the mice upon return to the earth, mice were transported to loma linda university ( llu ) within 28 hours of splashdown. at llu, animals were removed from the animal enclosure hardware and assessed for survival and health. it was reported that all the mice survived the 35 - day space mission and were in good condition, i. e. no obvious deficiencies / abnormalities as described by the inspecting personnel. dissecting and preservation of mouse eyes after spaceflight the mice were rapidly euthanized in 100 % co 2 and eyes were collected within 38 + / −4 hours of splashdown ( n = 20 / group ). the retinas from rights were dissected and placed individually in sterile cryovials, snap frozen in liquid nitrogen and kept at −80 °c prior to use. the left eyes were fixed in 4 % paraformaldehyde in phosphate buffered saline ( pbs ) for 24 hours and then rinsed with pbs for immunohistochemistry ( ihc ) assays. the right eyes from 2 experimental groups : ground control and spaceflight ( n = 8 mice per group","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
892,PMC6746706,methods,1,"phosphate buffered saline ( pbs ) for 24 hours and then rinsed with pbs for immunohistochemistry ( ihc ) assays. the right eyes from 2 experimental groups : ground control and spaceflight ( n = 8 mice per group ) were dissected to obtain the retina. the retinas were flash - frozen and stored at −80 °c for genomic analysis. immunostaining assays and histology paraffin - embedded sections ( six µm ) of left eye, roughly 100 mm apart, were used for analysis ( n = 6 / group ). to evaluate oxidative damage in the retina, immunostaining was performed on ocular sections using 4 - hne antibody specific for lipid peroxidation. sections were incubated with the anti - 4 - hne antibody ( catalog no. hne11 - s, alpha diagnostic international inc., san antonio, tx ) at 4 °c for 2 hours followed by a donkey anti - rabbit igg fluorescence - conjugated secondary antibody ( catalog no. a21206, invitrogen corp., waltham, ma ) for 2 hours at room temperature and counterstained with dapi. for double labeling of hne and pna, sections were incubated with fluorescein isothiocyanate ( fitc ) - conjugated peanut agglutinin ( 1 : 100 in 1 % bsa ) for an hour at room temperature for labeling the photoreceptor cones. sections were then incubated overnight ( 18 - 21 hours ) at 4 °c with primary antibody against rabbit anti - 4 - hne ( alpha diagnostic intl. inc. san antonio, tx ). after washing three times in pbs, sections were further treated with secondary antibody alexa fluor 568 goat anti - rabbit igg ( life technologies, eugene, oregon ). pna was obtained from ( vector laboratories, burlingame, ca ). the cell nuclei were counterstained with dapi and were mounted and coverslipped with vectashield hard - set mounting medium ( vector laboratories ). to characterize layers of retinal structure, a series of 6 µm sections were also stained with hematoxylin and eosin ( h & e ). images were captured with a bz - x710 all - in - one inverted fluorescence microscope. in each sample, a total of 5 fields of images were sampled systematically at 20x magnification spanning the","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
893,PMC6746706,methods,2,"##n ( h & e ). images were captured with a bz - x710 all - in - one inverted fluorescence microscope. in each sample, a total of 5 fields of images were sampled systematically at 20x magnification spanning the entire retina sections. quantification of immunostaining for quantitative analysis, the number of pna - positive cells were counted in three sections of tissue from each animal using image j counting plugin 1. 41 software ( national institutes of health, bethesda, md ; http : / / rsbweb. nih. gov / ij / ). the density profiles were expressed as mean number of pna cells / mm 2, and counts were averaged across each group. to determine hne immunoreactivity, fluorescence intensity was measured on 5 randomly selected fields on each section and calculated using image j software. the data were extracted and averaged within the group. a detailed method was described in mao et al. 2. sample preparation for microct scanning a subset of eye samples ( n = 6 / group ) were fixed in 4 % formaldehyde in pbs. after fixation, the mice eyes were dehydrated in ethanol. to prevent an abrupt shrinkage of the fixed sample, a graded series of ethanoic solutions were used. afterwards, the mice eyes were stained in 10 % phosphomolybdic acid solution ( pma ) for 6 days. samples were washed in absolute ethanol and then placed each eye in the same rotation in individual 2 ml plastic containers filled with absolute ethanol for scanning. micro ct scanning and analysis samples were scanned using a high resolution micro - computed tomography system ( skyscan 1272 desktop micro - ct system, bruker, kontich, belgium ), with an accelerating source voltage of 50 kev, a source current of 80 ma with an integration time of 90 min. during the scanning process, the samples were rotated at 180 degrees, with an imaging voxel size of 4. 5 um, frame averaging of 4, rotation step of 0. 4 and no filter. these images were saved for the reconstruction of the 3d object. the thickness of the retina and surrounding tissues were measured on microct images by descriptive analysis. measurements of the lens, retina, rpe layer, choroid and sclera were performed in the middle slice of the sagittal view of each sample using the optical nerve as reference. three measurements were recorded of each structure to finally obtain an average. rna /","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
894,PMC6746706,methods,3,"retina, rpe layer, choroid and sclera were performed in the middle slice of the sagittal view of each sample using the optical nerve as reference. three measurements were recorded of each structure to finally obtain an average. rna / dna extraction retina tissues ( n = 8 / group ) were homogenized with precellys ckm beads ( hilden, germany ) in 600 µl of rlt plus buffer. total rna and dna were extracted using the qiagen allprep dna / rna / mirna universal kit according to the manufacturer ’ s protocol. after isolation, rna and dna were frozen and kept at −80 °c until further use. isolated rna samples were quantified and purity checked by nanodrop spectrophotometry ( thermo fisher scientific, chino, ca ). dna and rna were further quantified using the qubit dsdna high sensitivity kit and rna broad range kit, respectively ( life technologies, carlsbad, ca ). rna quality was evaluated using the agilent 2200 tapestation and rna screentape with 1ul of randomly selected rna denatured at 72 °c for three minutes per manufacturer ’ s instructions ( santa clara, ca ). rna integrity numbers ( rin ) of tested rna samples had values between 7. 7 and 8. 9. rna - seq library construction the ovation® mouse rna - seq system 1 - 16 ( nugen technologies, # 0348 ) was used per manufacturer ’ s instructions to construct stranded rna - seq libraries. 100 ng of total rna was used as input. first and second strands of cdna were synthesized from total rna ( 100 ng ) spiked with 1 µl of 1 : 500 diluted ercc exfold rna spike - in mix 2 ( life technologies, carlsbad, ca ) at the appropriate ratio. following primer annealing and cdna synthesis, the products were sheared using covaris s220 focused - ultrasonicator ( covaris inc., woburn, ma ). 130 µl of each sample was sheared according to manufacturer ’ s instructions. the parameters were set as follows : 10 % duty factor, peak power 175 and 200 cycles per burst at 4 °c for 200 seconds to obtain fragment sizes between 150 – 200 bp. this was followed by end - repair, adaptor index ligation and strand selection. strand selection was performed by using custom inda - c primer mixture ss5 version5 for mice with cytoplasmic and","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
895,PMC6746706,methods,4,"sizes between 150 – 200 bp. this was followed by end - repair, adaptor index ligation and strand selection. strand selection was performed by using custom inda - c primer mixture ss5 version5 for mice with cytoplasmic and mitochondrial ribosomal rna depletion. finally, libraries were amplified using 17 cycles ( mastercycler ® pro, eppendorf, hamburg, germany ), and purified with rnaclean xp agencourt beads. library quantification and quality control ( qc ) test the final amplified libraries were purified using agencourt rnaclean xp beads ( beckman coulter, indianapolis, in ) and quantified using qubit dsdna hs kit on qubit 3. 0 fluorometer ( life technologies, carlsbad, ca ). quality and peak size was determined using d1000 screentape on the agilent 2200 tapestation ( agilent technologies, santa clara, ca ). sequencing final libraries were each diluted to 4 nm and further quantitated to ensure high accuracy quantification for consistent pooling of barcoded libraries and maximization of the number of clusters in the illumina flow cell. libraries of different indices were pooled for sequencing together in equimolar amounts. pooled libraries were quantified by qubit prior to sequencing. for sequencing, clusters were generated on cbot with hiseq3000 / 4000 pe cluster kit ( illumina, inc., san diego, ca ) from 5 ul of 2 nm final library pool ( 200 pm at cbot loading ). sequencing was performed on an illumina hiseq4000 ( loma linda university center for genomics ) using 75 cycles sbs reagents ( illumina, inc., san diego, ca ). single - indexed and single - end reads with 75 nucleotides length ( 1 × 75 bp ) were generated. fastq files generated from the sequence run were demultiplexed ( loma linda university center for genomics ), quality checked ( quality score > 38 ), trimmed from adapters with trimmomatic ( version 0. 01 ) and mapped against mouse reference genome ( ncbi _ build _ 37. 2 ) with tophat2 ( version 2 ). overall mapping rate was ~ 85 %. expressed transcripts were counted with multi htseq ( version 0. 02 ). computational pipeline / rna - seq analysis tools differential expression analysis was carried out using raw counts from input to the","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
896,PMC6746706,methods,5,"). overall mapping rate was ~ 85 %. expressed transcripts were counted with multi htseq ( version 0. 02 ). computational pipeline / rna - seq analysis tools differential expression analysis was carried out using raw counts from input to the r package deseq2 version 1. 22. 2 using r version 3. 5. 1. a gene was considered differentially expressed ( de ) if was below a false discovery rate ( fdr ) adjusted p - value of 0. 1 63. heatmaps were generated using the webtool morpheus, from the broad institute ( https : / / software. broadinstitute. org / morpheus / ). hierarchical clustering was performed on rows and columns using one minus pearson correlation. degs that are transcription factors were annotated using the panther database version 14. 1 19. go, gene network analysis, and phenotype graphs were created by performing an overrepresentation enrichment analysis using webgestalt 12. go analysis was carried out using biological process database. gene network analysis was carried out using the reactome database 64. phenotype analysis was carried out using mammalian phenotype ontology. fdrs were calculated using the benjamini - hochberg procedure. human disease associated genes were found for the diseases retinitis pigmentosa, age - related macular degeneration, diabetic retinopathy, and retinal detachment using the database disgenet version 6. 0 with a gene - disease association ( gda ) score greater than 0. 2 17. human genes were converted to their mouse orthologs using the mouse genome informatics database 18. the genes kiz, pcare, rp2, and rp9 did not have their orthologs listed in the mouse genome informatics database and were manually annotated using the genecards database ( v4. 10. 0 build 4 ) 65.","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
897,PMC6746706,results,0,"results the space environment causes changes in gene expression related to visual and rna regulation pathways the space environment caused a wide array of changes in gene expression, the most prominent were changes in ocular pathways and rna processing. twenty mice spent 35 days on the international space station as part of nasa ’ s ninth rodent research experiment ( rr - 9 ). an additional twenty mice were housed on earth in the same housing hardware used in flight for the ground control group. rna sequencing was performed on sixteen mice ( n = 8 / group ). 600 differentially expressed genes ( degs ) were identified between the spaceflight and ground control groups using deseq2 11 with an adjusted p - value threshold of 0. 01 ( sup. table 1 ). hierarchical clustering was performed on the degs according to their expression values to determine which mice have similar deg expression profiles. mice clustered according to their inclusion in the ground control or spaceflight group. the spaceflight group had 286 upregulated genes and 314 downregulated genes compared to the ground control ( fig. 1a ). figure 1 deg clustering and functions between spaceflight and control mice. ( a ) hierarchical clustering of the 600 degs between spaceflight and control mice using an adjusted p - value threshold of 0. 1. the spaceflight group had 286 upregulated genes and 314 downregulated genes compared to the ground control ; ( b ) enriched gene ontology ( go ) biological process categories for degs. the affinity propagation option from webgestalt was applied to the select representative display categories ; ( c ) enriched networks among degs from the reactome database ; ( d ) enriched phenotypes impacted by the degs from the mammalian phenotype ontology ; ( b – d ) overrepresented categories were found relating to ocular function ( go categories : ‘ visual perception ’, ‘ response to light stimulus ’, ‘ sensory perception of light stimulus ’, ‘ retina development in camera - type eye ’ ; pathways : ‘ the phototransduction cascade ’ ‘ inactivation, recovery and regulation of the phototransduction cascade ’ ; phenotype : electrophysiology, morphology, and degeneration of the retina, rods, and cones ), various rna processing, splicing, and metabolism functions ( go categories : ‘ rna processing ’, ‘ rrna processing ’, ‘ mrna processing ’, ‘ rna splicing ’, via transesterification reactions ’, ‘ mrna splic","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
898,PMC6746706,results,1,", various rna processing, splicing, and metabolism functions ( go categories : ‘ rna processing ’, ‘ rrna processing ’, ‘ mrna processing ’, ‘ rna splicing ’, via transesterification reactions ’, ‘ mrna splicing, via spliceosome ’, ‘ rrna metabolic process ’, ‘ ncrna metabolic process ’, ‘ mrna metabolic process ’, ‘ rna transport ’ ), and direct responses to the physical pressures of spaceflight ( go categories : ‘ response to abiotic stimulus ’, ‘ response to radiation ’, ‘ cellular response to stress ’ ). an overrepresentation analysis ( ora ) of gene ontology ( go ), pathway, and phenotypic categories was performed on the degs using webgestalt 12. from this analysis, 46 go, 5 pathway, and 14 phenotypic categories were found with a false discovery rate ( fdr ) of less than 0. 05 ( fig. 1b – d, sup. table 2 ). included in the overrepresented categories are categories related to ocular function ( go categories : ‘ visual perception ’, ‘ response to light stimulus ’, ‘ sensory perception of light stimulus ’, ‘ retina development in camera - type eye ’ ; pathways : ‘ the phototransduction cascade ’ ‘ inactivation, recovery and regulation of the phototransduction cascade ’ ; phenotype : electrophysiology, morphology, and degeneration of the retina, rods, and cones ), various rna processing, splicing, and metabolism functions ( go categories : ‘ rna processing ’, ‘ rrna processing ’, ‘ mrna processing ’, ‘ rna splicing ’, via transesterification reactions ’, ‘ mrna splicing, via spliceosome ’, ‘ rrna metabolic process ’, ‘ ncrna metabolic process ’, ‘ mrna metabolic process ’, ‘ rna transport ’ ), and direct responses to the physical pressures of spaceflight ( go categories : ‘ response to abiotic stimulus ’, ‘ response to radiation ’, ‘ cellular response to stress ’ ). some genes were highly differentially expressed, but were not included in any of the go category, pathway, or phenotype gene lists from the ora ( sup. fig. 1 ). drd4 was the most significantly differentially expressed gene and was upregulated in the spaceflight group ( adjusted p - value : 4. 31e - 51 ; log2 fold - change :","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
899,PMC6746706,results,2,"( sup. fig. 1 ). drd4 was the most significantly differentially expressed gene and was upregulated in the spaceflight group ( adjusted p - value : 4. 31e - 51 ; log2 fold - change : 0. 812 ). drd4 is a dopamine receptor that control circadian rhythm in the mammalian retina 13. similarly, hist1h2bc was not found in any categories of the ora, but was upregulated in the spaceflight group ( adjusted p - value : 1. 66e - 09 ; log2 fold - change : 0. 526 ). hist1h2bc has been previously shown to be upregulated in the aging retina 14. together, these genes support previous studies suggesting that spaceflight disrupts circadian rhythms and is a potential model for aging 15, 16. genes associated with retinitis pigmentosa are differentially expressed in the space environment we sought to determine whether any of the degs from the spaceflight samples were also differentially expressed in common retinal diseases. we compiled a list of disease - associated genes for the following retinal diseases : retinitis pigmentosa, diabetic retinopathy, age - related macular degeneration, and retinal detachment. human disease - associated gene lists were found using the disgenet database 17. genes in the disgenet database were filtered by their gene - disease association score ( gda ). only genes with a gda greater than 0. 2 were included in the analysis. this included disease - associated genes from expertly curated and animal model databases, but excluded disease - associated genes from inferences and text - mining databases. disease - associated genes were converted to their mouse ortholog using the mouse genome informatics database 18. genes that did not pass the deseq2 threshold for the number of mean counts ( i. e., they had an adjusted p - value equal to ‘ na ’ ), were filtered out from the analysis. present in the disgenet database were 75 genes associated with the disease retinitis pigmentosa, 14 genes with diabetic retinopathy, 8 genes with age - related macular degeneration, and 5 genes with retinal detachment ( sup. table 3 ). most of the disease - associated genes were unique to a single retinal disease, with the exception of abca4, nmnat1, casp","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
900,PMC6746706,results,3,"##generation, and 5 genes with retinal detachment ( sup. table 3 ). most of the disease - associated genes were unique to a single retinal disease, with the exception of abca4, nmnat1, casp3, and crb1, which were each shared across two diseases ( fig. 2a ). none of the disease - associated genes that were shared across multiple diseases were differentially expressed in spaceflight. figure 2 retinal disease - associated gene expression. ( a ) upset diagram showing the number of genes in each disease set from disgenet. genes that are distinct to each set are in the first four columns. genes shared among sets are in the last three columns ; ( b ) log2 fold - change values of disease - associated genes. genes are plotted from left to right in order of adjusted p - value. bars are colored by the magnitude of the adjusted p - value. adjusted p - values are further annotated based on their order of magnitude. the plot for retinitis pigmentosa displays the top 20 most significant genes based on adjusted p - value. all other diseases are displaying all of their associated genes. of the 75 genes associated with retinitis pigmentosa, 12 were differentially expressed during spaceflight ( sag, bc027072 / pcare, guca1b, rbp3, ahi1, guca1a, prpf8, rp1, gucy2e, cacna2d4, pde6b, dhdds ), the most of any of the four retinal diseases examined. diabetic retinopathy had one disease - associated gene that was differentially expressed during spaceflight ( hif1a ). age - related macular degeneration and retinal detachment disease - associated genes were not differentially expressed during spaceflight ( fig. 2b ). differentially expressed transcription factors hint that spaceflight changes chromatin organization degs reported in fig. 1a were filtered by their panther protein class in order to find differentially expressed transcription factors ( detfs ) 19. out of the 600 degs, 29 are detfs. hierarchical clustering was performed on the detfs according to their expression values. mice clustered according to their inclusion in the ground control or spaceflight group ( fig. 3a ). eight of the detfs are necessary for development and maintenance of the retina and other structures of the eye : mafg, isl1","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
901,PMC6746706,results,4,". mice clustered according to their inclusion in the ground control or spaceflight group ( fig. 3a ). eight of the detfs are necessary for development and maintenance of the retina and other structures of the eye : mafg, isl1, atf5, kdm6b, hmgb3, prox1, casz1 and hif1a 20 – 27. of special interest are cazs1 and hif1a. cazs1 is a heterochromatin regulator that acts in a splice - variant specific manner 24 and hif1a inactivation has been shown to significantly mitigate photoreceptor degeneration in a chronic hypoxia - like stress model 25. figure 3 transcription factor clustering and functions between spaceflight and control mice. ( a ) hierarchical clustering of the 29 detfs between spaceflight and ground control mice ; ( b ) enriched gene ontology ( go ) biological process categories for detfs. an overrepresentation analysis ( ora ) of gene ontology ( go ) terms was performed on the detfs. 47 go categories were found with an fdr of less than 0. 05 ( sup. table 4 ). the affinity propagation filter from webgestalt was applied in order to find a reduced number of go terms that are representative of all go enrichment results. we found enrichment of go categories related to dna transcription ( ‘ positive regulation of transcription ’, dna - templated, ‘ negative regulation of transcription, dna - templated ’ ), further affirming the role of these genes as transcription factors. additionally, there were enriched go categories relating to chromatin organization, including regulation of histone modification, histone lysine demethylation, negative regulation of histone h3k9 trimethylation ( fig. 3b ). the genes in these go categories include kdm4a, kdm4b, and kdm6b, which are known regulators of lysine methylation. kdm4a and kdm4b are regulators of h3k9me2 / me3 28, which is a regulator of constitutive heterochromatin and an indicator for the presence of constitutive heterochromatin. kdm6b is a regulator of h3k27me2 / me3 28 and is primarily responsible for the silencing of gene expression. the space environment decreases the thickness of retinal tissue","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
902,PMC6746706,results,5,"##tutive heterochromatin. kdm6b is a regulator of h3k27me2 / me3 28 and is primarily responsible for the silencing of gene expression. the space environment decreases the thickness of retinal tissue and increases oxidative stress and cone photoreceptor damage micro - computed tomography ( microct ) images were generated in order to characterize global ocular morphology and to measure the thickness of the retina and surrounding tissues for ground control and spaceflight mice ( fig. 4a ). total retina, retinal pigment epithelium ( rpe ), and choroid layers of the eye decreased significantly in thickness ( p < 0. 05 ) during spaceflight ( fig. 4b ). additionally, choroid deformation and folds were noticed in spaceflight mice ( fig. 4c ). figure 4 spaceflight decreases the thickness of multiple layers of the eye. ( a ) sagittal view of a ground control mouse. layers of the eye on the right side of the image are annotated, from top - to - bottom, retina ( 0. 077 mm ), retina pigment layer ( rpe, 0. 038 mm ), choroid ( 0. 041 mm ), sclera ( 0. 059 mm ) ; ( b ) average thickness of the retinal layer, rpe layer, and the choroid layer measured by microct in the spaceflight and control groups. counts were averaged across five retinas per group. values were represented as mean thickness + standard error ( sem ). sem of the mean is marked with error bars. significantly lower in cross section thickness in the spaceflight group compared to the ground control group is denoted ‘ * ’ ( p < 0. 05 ). ( c ) cross sections of the retina from control and spaceflight mice. gcl : ganglion cell layer ; inl : inner nuclear layer ; onl : outer nuclear layer ; is : inner segment ; os : outer segment, rpe : pigment epithelium layer. immunofluorescence staining with peanut agglutinin ( pna ), a specific marker for cone photoreceptors, was performed in order to view cone photoreceptors in the eye. cone photoreceptors show signs of degradation during spaceflight ( fig. 5a ). our quantitative assessment ( fig. 5b ) revealed a strong trend decrease in density of cones in","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
903,PMC6746706,results,6,"view cone photoreceptors in the eye. cone photoreceptors show signs of degradation during spaceflight ( fig. 5a ). our quantitative assessment ( fig. 5b ) revealed a strong trend decrease in density of cones in the spaceflight mice ( 950 counts / mm 2 ) compared to ground control group that had an average of 1199 counts / mm 2 ( p = 0. 06 ). figure 5 spaceflight causes photoreceptor degradation and oxidative stress. ( a ) immunofluorescence staining for pna, a marker for cone photoreceptors ( green ), and hne, a marker for oxidative stress ( red ), in the photoreceptor layer. the nuclei were counterstained with dapi ( blue ) ; scale bar = 50 mm. ( b ) cell density for pna – positive cone photoreceptors ; ( c ) immunofluorescence staining for hne ( red ) in the retina layer. scale bar = 50 µm ; ( d ) fluorescent intensity of the hne marker in the photoreceptor layer of rods and cones ( arrow ) ; ( e ) fluorescent intensity of the hne marker across the retina ; ( f ) log2 fold - change of degs under the go category “ negative regulation of oxidative stress - induced cell death ” ; ( b, d, e ) counts were averaged across five retinas per group. values are represented as mean density ± sem. significance values of the spaceflight group compared to ground controls are denoted with ‘ * ’ ( p < 0. 05 ), ‘ * * ’ ( p < 0. 01 ), and ‘ t ’ ( strong trend differences between spaceflight and ground controls ; p = 0. 06 ). the occurrence of lipid peroxidation was evaluated with antibody against 4 - hydroxynonenal ( 4 - hne ), which is an indicative marker of oxidative damage to the retina. increased 4 - hne staining was seen in cone photoreceptors, retinal inner nuclear layer ( inl ), and ganglion cell layer ( gcl ) after spaceflight compared to ground controls ( fig. 5c ). as shown in fig. 5d, the fluorescent intensity profiles in the photoreceptor cones which reflects endogenous level of hne, was also significantly increased ( p < 0. 05 ) in the space","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
904,PMC6746706,results,7,"fig. 5c ). as shown in fig. 5d, the fluorescent intensity profiles in the photoreceptor cones which reflects endogenous level of hne, was also significantly increased ( p < 0. 05 ) in the spaceflight group compared to the ground controls. fluorescent intensity from the hne marker was also significantly increased in the gcl / inl of the spaceflight group for the retina ( p < 0. 01 ) ( fig. 5e ). our rna - seq experiment identified three degs - pde8a, hif1a, hgf - that are part of the go biological process category for ‘ negative regulation of oxidative stress - induced cell death ’ ( go : 1903202 ) ( fig. 5f ). pde8a is a member of the phosphodiesterase family. phosphodiesterase specific member inhibition has been previously shown to attenuates oxidative stress in diverse tissues 29 – 32. hif1a was shown to protect against oxidative stress directly at the mitochondria 33, but the effects of this gene were shown to be highly contextual in the presence of reactive oxygen species 34. hgf activates an antioxidant signaling pathway that culminates in increased levels of nitric oxide and the activity of antioxidant enzymes regulated by this molecule 35, 36. taken together, the upregulation of pde8a and the downregulation of the hif1a and hgf are linked to the development of increased oxidative stress in the retina.","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
905,PMC6746706,discussion,0,"discussion we have found a distinct gene expression signature in the retina of mice exposed to the spaceflight environment compared with the ground control. this signature is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. other studies have also shown changes of gene expression involved in cell structure, growth, migration and adhesion in the retinal cells exposed to simulated microgravity 37, 38. less anticipated was the overrepresentation of genes related to rna processing, metabolism, and transport pathways for the first time described as relevant for spaceflight in mammals. a recent study in arabidopsis thaliana has discovered mrna isoforms created by alternative splicing that are unique to their spaceflight exposed samples 39. our results indicate that in addition to arabidopsis thaliana, there may be splice isoform alterations in mammals during spaceflight as well that should be explored in future work and included in the risk assessment for long duration space missions. differential rna splicing has also been implicated as a potential disease - causing mechanism for retinitis pigmentosa. mutations in the gene rho, which creates a protein that composes rod photoreceptors and is essential for vision in low - light conditions, can alter its splice isoforms. these alternate isoforms lead to the construction of abnormal rho proteins and trigger the pathology of retinitis pigmentosa 40. additionally, proper alternative splicing of nxnl1 from rod photoreceptors and other ocular cell types has been associated with cone photoreceptor maintenance 41, 42. disruption of these splice isoforms can reduce the density of cone photoreceptors and the thickness of the outer nuclear layer of the retina 43. overall, our results indicate that the space environment might create unique epigenetic events and differential rna splicing, in addition to the altered gene expression profile reported. future studies should address which genes are alternatively spliced to understand potential changes in protein structure and find further associations with retinal diseases. furthermore, mouse models for retinitis pigmentosa are available. determining which mouse model is most similar to mice exposed to the space environment will help determine the appropriate model to perform earth - analog experiments. finding an appropriate earth - based analog will accelerate the speed of research dedicated to finding a countermeasure for the retinal damage caused by spaceflight. several transcription factors were identified as necessary for development and maintenance","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
906,PMC6746706,discussion,1,"to perform earth - analog experiments. finding an appropriate earth - based analog will accelerate the speed of research dedicated to finding a countermeasure for the retinal damage caused by spaceflight. several transcription factors were identified as necessary for development and maintenance of the retina and other structures of the eye 20. although eight of the detfs are known for their importance for the retinal development and maintenance in earth conditions, 21 of the detfs have no reports in the literature linking them to the eye tissue. from the detf overrepresentation analysis, transcription factors were identified that are known to influence chromatin architecture. changes in chromatin architecture indicate that the cause for changes in retinal structure observed during spaceflight is more complex than solely alterations in rna processing. the overrepresentation analysis showed enrichment of transcriptional regulators for h3k9 demethylation, which is a marker for constitutive heterochromatin. demethylation of h3k9 can result in the unraveling of this heterochromatin, which can then influence the accessibility of genes and regulatory elements in the genome 44. this can further drive changes in gene expression and either create abnormal and potentially harmful cellular behavior or act as a compensatory mechanism to mitigate damage the retinal tissue has experienced from spaceflight. the connections between chromatin reorganization as a disease - causing or disease - mitigating mechanism during spaceflight has not yet been explored. determining the locations of chromatin reorganization could provide insight to these questions. furthermore, the literature does not report any of the detfs directly related to retinitis pigmentosa, which could indicate that these genes, although not yet described, could have a role in retinitis pigmentosa or that they are part of spaceflight specific expression network that can be explored as biomarkers and / or drug targets. compensatory mechanisms to mitigate cellular damage have been observed in response to oxidative stress. our immunostaining for marker 4 - hne showed evidence of oxidative stress within the retina. evidence of a response to this oxidative stress was also observed in the gene expression data. the gene bnip3 was differentially expressed, showing upregulation during spaceflight ( adjusted p - value : 2. 94e - 03 ; log2 fold - change : 0. 309 ). bnip3 is known for its role in removing misfolded proteins from the cell 45. mis","Spaceflight influences gene expression, photoreceptor integrity, and oxidative stress-related damage in the murine retina",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6746706/,Orbit,2019
